1742462035.180663,0.27916624073931506
1742462035.3350303,0.29820431165969985
1742462035.3868816,0.3001235690946348
1742462035.435317,0.300766437474037
1742462035.4747062,0.3049370740638011
1742462035.5143075,0.3023692840839761
1742462035.5460534,0.30177006738900236
1742462035.5787706,0.3014132696835954
1742462035.6597202,0.2938748391949731
1742462035.7039595,0.3002219824753013
1742462035.735979,0.2984464574998153
1742462035.770367,0.29561385548613395
1742462035.8014677,0.30493980149593714
1742462035.8440464,0.3048263439149911
1742462035.8630087,0.3028594242951397
1742462035.9024873,0.30317586456228063
1742462035.9330297,0.29965289009634355
1742462035.9731188,0.29757291030307037
1742462036.0202246,0.29721597886482554
1742462036.0558643,0.2908876164953894
1742462036.0934284,0.2975537291737576
1742462036.115959,0.2993829476725043
1742462036.1535895,0.3007461856629736
1742462036.179169,0.29777664378639956
1742462036.2143776,0.29886032870409124
1742462036.243759,0.2979969463136031
1742462036.2795498,0.30144043457209585
1742462036.3066506,0.29964663828049043
1742462036.338293,0.3037832738857743
1742462036.3701963,0.3026843098117632
1742462036.4018686,0.30438792714139007
1742462036.4362803,0.3051206650815047
1742462036.4728427,0.3019287513269795
1742462036.4970307,0.3013809329572242
1742462036.5397866,0.30132152882416335
1742462036.5606427,0.29869745301881157
1742462036.598508,0.3034998093271803
1742462036.6244411,0.3004015630588966
1742462036.671762,0.3006661398768781
1742462036.7038069,0.29641200815697527
1742462036.7398615,0.2948741073615131
1742462036.7828522,0.3040276175660379
1742462036.8080666,0.2988157446677353
1742462036.847169,0.3009491514995884
1742462036.8774426,0.29851560569405433
1742462036.9088023,0.2953201433692825
1742462036.943077,0.3062274427024165
1742462036.9726443,0.30686034185047834
1742462037.0042944,0.2977716248802662
1742462037.0369244,0.29525181875270723
1742462037.0677257,0.29523592031104007
1742462037.101805,0.3003555312723032
1742462037.1369095,0.30339431513818216
1742462037.1707106,0.3071571028274539
1742462037.1944056,0.2997900259673575
1742462037.2323036,0.30294803670595805
1742462037.276867,0.29922634622370203
1742462037.306488,0.3017219586732331
1742462037.337345,0.29449239176071196
1742462037.3717024,0.2908583414893846
1742462037.3989148,0.28654181023078057
1742462037.4376187,0.291966145337892
1742462037.4619765,0.29909656791943307
1742462037.4954896,0.296576801857406
1742462037.5252874,0.2968720923746371
1742462037.560455,0.29309058791657405
1742462037.5886846,0.2987061502636116
1742462037.6358318,0.2930341026960784
1742462037.66731,0.3037012012766933
1742462037.7025042,0.299047651816415
1742462037.7505298,0.30077375919140764
